o,d,generated_flow,Actual_flow
2035.0,1412.0,2.059836,2.0
207.0,1307.0,2.203125,2.0
1611.0,1832.0,3.9600673,4.0
578.0,1871.0,2.0611753,2.0
825.0,835.0,3.5900776,6.0
1858.0,1278.0,3.0875754,2.0
469.0,813.0,7.1780186,7.0
1562.0,1572.0,5.422784,6.0
1046.0,1045.0,4.3372273,2.0
555.0,1508.0,2.0608492,2.0
520.0,892.0,2.052641,2.0
1572.0,5.0,7.816272,7.0
1562.0,1825.0,2.7582428,8.0
844.0,1147.0,2.240181,2.0
411.0,737.0,3.4441023,4.0
1139.0,469.0,4.247509,4.0
828.0,1152.0,4.183791,3.0
1999.0,1807.0,2.1852672,2.0
18.0,176.0,4.300685,7.0
155.0,1319.0,3.5537934,3.0
1132.0,1953.0,2.350496,4.0
127.0,139.0,2.5357518,2.0
433.0,1784.0,2.7798057,3.0
954.0,1880.0,2.790352,3.0
574.0,555.0,2.0966196,2.0
1261.0,991.0,2.9732234,2.0
435.0,61.0,1.9561646,2.0
2011.0,1430.0,2.3175294,2.0
297.0,666.0,2.0608397,3.0
17.0,15.0,2.8653488,2.0
1008.0,1915.0,4.4130316,2.0
855.0,159.0,3.0208135,5.0
1611.0,557.0,2.9630158,3.0
2001.0,2019.0,2.054317,2.0
491.0,206.0,3.543146,5.0
835.0,1610.0,2.8677504,2.0
1646.0,477.0,2.6946976,2.0
1043.0,1850.0,3.290022,4.0
2030.0,1897.0,2.2677503,2.0
176.0,17.0,3.0522099,2.0
1611.0,284.0,2.5790153,2.0
920.0,843.0,2.1523561,2.0
1899.0,927.0,2.062105,2.0
1772.0,382.0,2.1318097,2.0
2010.0,1278.0,3.2486362,2.0
245.0,155.0,2.7915235,5.0
1861.0,1254.0,2.9380484,2.0
194.0,1446.0,2.985929,2.0
1878.0,1286.0,2.3691883,4.0
1838.0,1877.0,2.061265,2.0
7.0,18.0,2.8474805,2.0
1807.0,1409.0,2.0612452,2.0
833.0,1133.0,2.5635605,2.0
1581.0,790.0,8.986056,13.0
518.0,1869.0,2.112955,3.0
7.0,1644.0,4.285454,3.0
441.0,1837.0,1.9818239,2.0
57.0,3.0,2.9076495,4.0
1764.0,88.0,2.1304498,2.0
928.0,509.0,2.0585692,2.0
151.0,1180.0,2.656255,4.0
1838.0,1607.0,3.3913858,2.0
1677.0,1062.0,2.0827198,2.0
279.0,1576.0,2.59406,2.0
57.0,1571.0,2.6464348,2.0
2018.0,1847.0,2.2331877,5.0
797.0,810.0,3.4169433,4.0
1167.0,809.0,2.6607404,4.0
1825.0,273.0,2.3511238,2.0
1127.0,1968.0,2.219026,4.0
1820.0,525.0,2.5890954,2.0
1278.0,1925.0,3.7352781,4.0
1177.0,160.0,2.5844698,3.0
1600.0,1111.0,3.1711206,5.0
892.0,1255.0,2.2524543,4.0
469.0,1170.0,5.1921334,2.0
700.0,2036.0,2.5708323,2.0
1968.0,1083.0,2.0631268,2.0
1058.0,558.0,2.0606048,2.0
1847.0,1191.0,2.3445091,3.0
1838.0,1044.0,2.0537348,2.0
1789.0,1020.0,3.0965824,2.0
1838.0,54.0,2.0599833,2.0
1045.0,1915.0,1.951762,2.0
1941.0,1956.0,2.0124311,2.0
1066.0,2009.0,1.9593048,2.0
1981.0,790.0,3.0043297,3.0
1603.0,1111.0,2.4342713,4.0
882.0,1858.0,2.136229,2.0
797.0,284.0,3.6421561,3.0
193.0,2081.0,2.8189769,2.0
1787.0,773.0,2.43198,3.0
892.0,890.0,2.7876804,2.0
906.0,958.0,2.0305753,2.0
1915.0,1747.0,3.039267,3.0
773.0,473.0,2.3980715,2.0
1167.0,1175.0,2.6105285,2.0
57.0,425.0,2.655853,2.0
843.0,825.0,2.7190754,5.0
1044.0,1807.0,4.0870075,3.0
1119.0,732.0,2.0591621,2.0
676.0,1861.0,2.738928,2.0
1010.0,2000.0,2.6132715,4.0
1861.0,1272.0,11.738584,18.0
780.0,1892.0,4.909628,2.0
1981.0,108.0,2.3990412,2.0
871.0,1607.0,2.538161,2.0
191.0,1902.0,4.190096,4.0
1248.0,908.0,2.0316923,2.0
1930.0,780.0,3.7614915,7.0
192.0,1355.0,1.956162,2.0
555.0,587.0,2.1313484,2.0
402.0,1196.0,1.9556346,2.0
892.0,2032.0,2.3499732,2.0
194.0,1264.0,2.2543721,2.0
1573.0,1666.0,3.3403347,2.0
1806.0,283.0,2.6369267,2.0
1562.0,284.0,5.4506893,3.0
240.0,135.0,2.2147775,4.0
1847.0,902.0,3.13521,2.0
1832.0,790.0,3.1661158,5.0
828.0,1.0,2.1811268,2.0
1254.0,361.0,2.0094461,2.0
585.0,596.0,2.1358974,2.0
905.0,2025.0,2.1273603,2.0
748.0,1848.0,2.0638921,2.0
1177.0,207.0,3.7106588,2.0
1262.0,2024.0,2.1142306,2.0
1562.0,1575.0,4.5564084,2.0
206.0,1130.0,5.3358526,3.0
222.0,453.0,2.8583102,2.0
1893.0,1901.0,2.2672348,4.0
883.0,1858.0,6.2893114,6.0
849.0,1581.0,2.138703,3.0
1049.0,2006.0,2.1790214,2.0
1016.0,193.0,2.2924678,3.0
1266.0,118.0,3.7817903,2.0
892.0,891.0,3.0377493,3.0
1170.0,1953.0,3.2101994,4.0
206.0,77.0,3.6223693,2.0
1852.0,485.0,3.7948632,5.0
1862.0,1924.0,2.4511821,2.0
167.0,1844.0,2.0605984,2.0
1569.0,1571.0,3.1269011,4.0
808.0,833.0,3.018181,2.0
167.0,2025.0,2.53225,2.0
1998.0,892.0,2.2783666,3.0
140.0,1747.0,2.00103,2.0
1018.0,1885.0,2.499974,2.0
892.0,902.0,2.6941879,2.0
1248.0,1018.0,2.3392587,2.0
774.0,905.0,2.0629086,2.0
364.0,106.0,2.510471,3.0
828.0,856.0,8.902838,9.0
797.0,487.0,2.4791605,2.0
1568.0,1670.0,3.104659,3.0
769.0,1562.0,2.1725237,2.0
913.0,1249.0,2.0936756,2.0
222.0,909.0,2.057791,2.0
732.0,165.0,2.0586522,2.0
1061.0,1062.0,2.1397598,2.0
1838.0,837.0,2.1642706,2.0
828.0,143.0,2.0593123,2.0
1666.0,1646.0,5.6664906,10.0
1167.0,469.0,2.9808924,3.0
1646.0,1793.0,1.9652643,2.0
1043.0,898.0,2.5643227,4.0
856.0,557.0,3.1986208,3.0
1838.0,362.0,2.0596483,3.0
1849.0,191.0,2.4603806,2.0
425.0,447.0,2.412535,3.0
1930.0,193.0,3.8438506,8.0
774.0,506.0,2.9431155,3.0
1837.0,1981.0,2.6641812,3.0
797.0,789.0,3.2714925,4.0
151.0,1224.0,3.782932,8.0
1838.0,1832.0,3.4207287,4.0
1801.0,301.0,2.0618439,2.0
1941.0,1949.0,2.021381,4.0
2000.0,2014.0,2.3630424,3.0
1901.0,906.0,3.0020943,4.0
1850.0,1044.0,3.664349,5.0
2011.0,2020.0,2.700698,3.0
112.0,809.0,3.253551,3.0
1815.0,1580.0,1.943354,2.0
379.0,1772.0,2.2179961,2.0
193.0,2006.0,3.0392988,3.0
1747.0,1044.0,3.0535185,6.0
856.0,1112.0,7.7890525,6.0
1124.0,206.0,2.8460436,4.0
879.0,988.0,2.046047,2.0
1058.0,1593.0,2.067429,2.0
122.0,791.0,4.543583,2.0
193.0,1783.0,7.108807,14.0
587.0,1133.0,2.2718418,2.0
1511.0,1539.0,2.051912,2.0
2021.0,772.0,2.0643513,2.0
1608.0,1779.0,2.0553875,3.0
1696.0,57.0,3.193657,5.0
1872.0,222.0,2.6557238,2.0
2011.0,1012.0,2.8047607,2.0
1655.0,401.0,2.0512342,3.0
1847.0,1938.0,2.060907,2.0
954.0,883.0,21.343895,47.0
1134.0,122.0,2.3945808,2.0
1179.0,1789.0,2.1754003,2.0
2009.0,2011.0,12.691216,10.0
1571.0,4.0,4.4151106,5.0
469.0,1832.0,7.6454287,12.0
57.0,1981.0,2.7631404,2.0
1779.0,57.0,2.475709,2.0
1008.0,1925.0,3.6606789,3.0
1267.0,174.0,2.0599518,2.0
956.0,1286.0,3.5221844,2.0
856.0,159.0,5.7812324,12.0
656.0,664.0,2.172015,3.0
1850.0,1998.0,3.362717,3.0
15.0,1328.0,2.8532746,2.0
597.0,1436.0,2.058308,2.0
843.0,804.0,3.4819665,4.0
930.0,1715.0,2.058872,2.0
1164.0,845.0,2.705903,3.0
762.0,965.0,2.0581193,2.0
2011.0,940.0,4.2008557,2.0
1058.0,193.0,3.880322,3.0
657.0,174.0,2.0624545,2.0
1949.0,1958.0,2.2454417,2.0
1870.0,778.0,2.6112664,2.0
955.0,954.0,3.728053,7.0
1177.0,150.0,2.0553179,2.0
676.0,1184.0,2.0609264,2.0
193.0,57.0,7.370551,32.0
1973.0,1832.0,4.0789175,6.0
1206.0,139.0,2.4214823,2.0
1892.0,1930.0,2.7451885,2.0
1838.0,1716.0,2.061825,2.0
859.0,857.0,2.3851786,3.0
1789.0,1011.0,2.06153,2.0
207.0,342.0,2.4386742,2.0
1893.0,1878.0,4.3981338,6.0
348.0,1259.0,2.1111624,3.0
1680.0,1274.0,2.0632696,2.0
613.0,1872.0,2.0603766,2.0
931.0,614.0,2.0694938,2.0
1130.0,1119.0,2.284585,2.0
1748.0,2028.0,2.0662088,2.0
835.0,159.0,6.467916,7.0
1260.0,998.0,2.0626357,2.0
1815.0,1812.0,4.771414,7.0
1750.0,1923.0,2.5920472,2.0
660.0,346.0,2.0551655,2.0
899.0,1984.0,2.1354728,2.0
2055.0,1.0,1.9357965,2.0
66.0,5.0,1.9427965,2.0
207.0,110.0,3.5979857,3.0
4.0,780.0,2.6011133,2.0
1058.0,1733.0,2.734185,2.0
361.0,140.0,2.6895528,2.0
159.0,1160.0,2.8779979,2.0
206.0,397.0,2.1940207,2.0
1430.0,237.0,2.0253296,2.0
1742.0,1838.0,2.08293,2.0
2009.0,906.0,2.7013025,2.0
14.0,1664.0,3.546945,2.0
1808.0,1016.0,2.072533,2.0
509.0,1930.0,2.9065862,3.0
1883.0,885.0,2.0834994,2.0
584.0,16.0,2.0609982,2.0
147.0,1219.0,2.3476777,2.0
176.0,503.0,3.4266517,2.0
1616.0,392.0,2.0607479,2.0
433.0,1902.0,2.8152466,3.0
206.0,1838.0,5.3355227,3.0
500.0,57.0,2.6600988,3.0
1984.0,1880.0,2.5983057,2.0
1835.0,140.0,2.0136476,2.0
1825.0,571.0,2.5160956,2.0
1820.0,1872.0,2.6266036,3.0
664.0,660.0,2.5054147,2.0
260.0,273.0,2.1531067,2.0
1224.0,1233.0,5.689364,2.0
926.0,1771.0,2.0629826,2.0
1173.0,1956.0,12.068953,8.0
1008.0,954.0,4.4316363,3.0
1812.0,283.0,3.109952,5.0
1133.0,112.0,2.222685,2.0
1960.0,1959.0,4.080458,4.0
1061.0,1003.0,2.3030584,3.0
813.0,204.0,2.7616055,5.0
206.0,1154.0,3.1092594,3.0
2036.0,994.0,2.6460023,2.0
1284.0,2011.0,2.2067122,2.0
994.0,1023.0,2.0469553,2.0
1893.0,741.0,2.3086514,3.0
854.0,813.0,2.5547261,2.0
1257.0,1936.0,2.0684762,2.0
485.0,506.0,2.5389018,2.0
1960.0,1958.0,3.3101633,3.0
843.0,1647.0,2.7232199,2.0
939.0,1845.0,2.099224,6.0
1211.0,1318.0,3.1851158,2.0
1915.0,57.0,4.422247,7.0
207.0,643.0,2.6514761,2.0
1261.0,917.0,2.4733515,2.0
1838.0,1825.0,2.6869876,3.0
120.0,1252.0,2.0717747,2.0
797.0,1805.0,2.5190759,2.0
5.0,1568.0,2.1352425,3.0
1953.0,843.0,3.1176832,2.0
1877.0,1783.0,2.6370292,4.0
585.0,1734.0,2.105658,2.0
1859.0,1047.0,2.1594775,5.0
1812.0,1805.0,2.9294333,2.0
1309.0,96.0,2.0893998,3.0
492.0,1606.0,2.3210692,2.0
1960.0,1949.0,1.9918678,3.0
573.0,1794.0,1.9966531,2.0
207.0,1156.0,3.781725,3.0
883.0,2007.0,3.143176,2.0
240.0,1235.0,3.0617642,3.0
813.0,856.0,2.6163568,2.0
803.0,873.0,2.2027564,2.0
529.0,473.0,2.071444,2.0
1177.0,1181.0,2.0689337,2.0
700.0,1230.0,2.0662856,3.0
724.0,1838.0,2.0697067,2.0
1061.0,780.0,2.3059423,2.0
1027.0,1022.0,2.3506413,2.0
155.0,137.0,2.9247727,5.0
1666.0,1816.0,3.1613286,5.0
129.0,1694.0,2.0533657,2.0
1144.0,21.0,2.0658705,2.0
823.0,1611.0,2.175078,2.0
240.0,1779.0,2.6288698,4.0
813.0,159.0,3.61915,9.0
894.0,2050.0,2.0622087,2.0
1611.0,832.0,2.6151361,2.0
1751.0,2004.0,2.1340027,2.0
156.0,138.0,2.365734,2.0
410.0,294.0,2.1979907,3.0
150.0,166.0,2.2075067,3.0
883.0,1910.0,5.015625,2.0
198.0,57.0,2.2542737,2.0
1848.0,1747.0,2.8257163,3.0
1192.0,1225.0,3.140778,2.0
994.0,1789.0,2.1829085,2.0
1562.0,16.0,7.446432,9.0
883.0,2028.0,6.1236486,4.0
1642.0,57.0,2.1531258,2.0
2036.0,745.0,2.6253047,2.0
850.0,1316.0,2.1091378,2.0
1669.0,0.0,2.6034734,4.0
364.0,357.0,2.7205887,2.0
450.0,1794.0,2.0217123,2.0
888.0,1749.0,4.3594503,7.0
1133.0,1139.0,2.7568011,4.0
850.0,283.0,2.7193112,5.0
1952.0,203.0,1.9862008,2.0
15.0,273.0,2.010517,2.0
1871.0,1848.0,2.0597155,2.0
1591.0,1872.0,2.3744116,2.0
1172.0,203.0,2.0373783,2.0
94.0,563.0,2.0575535,2.0
361.0,292.0,3.47198,3.0
700.0,194.0,2.7048802,3.0
808.0,1953.0,3.069953,3.0
2000.0,1885.0,2.5209327,3.0
1838.0,1672.0,2.3441465,4.0
1834.0,1925.0,1.9599714,2.0
1259.0,1272.0,7.736671,8.0
801.0,1112.0,2.0684543,2.0
826.0,262.0,2.126346,2.0
1753.0,1413.0,2.0665421,2.0
1015.0,2017.0,2.084738,2.0
1859.0,1885.0,2.0656781,3.0
1947.0,1022.0,2.0545504,2.0
1286.0,1834.0,5.8262167,4.0
896.0,169.0,2.5790484,2.0
1158.0,191.0,2.2991202,2.0
1958.0,1957.0,3.6023545,2.0
159.0,157.0,3.2807531,5.0
2009.0,1807.0,3.539092,11.0
1825.0,62.0,2.064763,2.0
1962.0,1960.0,2.3834338,2.0
433.0,454.0,2.8460624,2.0
412.0,1216.0,2.1259422,3.0
876.0,482.0,2.2563171,2.0
808.0,1981.0,2.7186565,2.0
1150.0,114.0,2.4069815,3.0
1847.0,1862.0,3.8606248,4.0
1953.0,1134.0,4.8367147,4.0
1670.0,1646.0,3.1752286,3.0
1924.0,1046.0,2.687484,2.0
140.0,463.0,2.0619106,2.0
1296.0,1298.0,2.0460525,2.0
1593.0,610.0,2.1679063,2.0
267.0,191.0,2.0484495,2.0
140.0,1065.0,2.3957262,2.0
150.0,239.0,2.4536703,2.0
193.0,222.0,2.820892,2.0
1812.0,794.0,2.7645745,4.0
1571.0,16.0,3.7494407,3.0
45.0,1733.0,2.1320622,2.0
1646.0,2.0,2.276335,2.0
701.0,1261.0,2.3869965,2.0
724.0,240.0,2.0531812,2.0
1121.0,145.0,3.3658886,3.0
1878.0,1897.0,2.552637,2.0
1850.0,1995.0,2.8356428,2.0
1152.0,1140.0,2.171649,2.0
1261.0,1909.0,2.081256,2.0
411.0,1216.0,2.6815567,2.0
1562.0,3.0,3.1907573,4.0
1191.0,663.0,2.063718,2.0
700.0,753.0,2.7185144,2.0
915.0,1894.0,2.127465,2.0
2036.0,921.0,2.5496666,5.0
658.0,105.0,2.0679727,2.0
455.0,57.0,2.5671005,2.0
104.0,1757.0,2.0506992,2.0
512.0,578.0,2.1967297,3.0
1158.0,1978.0,2.7230864,3.0
573.0,1164.0,2.2924404,2.0
492.0,633.0,2.7865121,3.0
1278.0,1283.0,2.0866895,3.0
1214.0,1237.0,2.0625453,2.0
1010.0,1017.0,2.677435,4.0
883.0,1845.0,9.482594,16.0
1027.0,1906.0,2.3750315,3.0
2000.0,1901.0,2.5741844,2.0
854.0,557.0,2.4873571,2.0
1607.0,1121.0,2.647295,4.0
1134.0,843.0,2.7445774,2.0
1982.0,1158.0,2.1236808,2.0
1061.0,1039.0,2.199018,3.0
843.0,1117.0,2.3898084,3.0
193.0,1933.0,2.9160407,2.0
194.0,1370.0,5.0811357,7.0
1981.0,1515.0,2.0613205,2.0
1270.0,1271.0,3.7200909,6.0
1195.0,1204.0,2.6313634,2.0
1344.0,411.0,2.05066,2.0
1771.0,10.0,2.0610933,2.0
193.0,1355.0,3.8023062,4.0
512.0,1820.0,2.7666392,6.0
1978.0,1569.0,2.9480886,2.0
899.0,2011.0,2.448804,3.0
2025.0,2042.0,2.1844573,2.0
1863.0,1269.0,2.0665066,2.0
842.0,835.0,2.0915089,2.0
204.0,1109.0,2.9354308,3.0
673.0,660.0,2.884892,4.0
1862.0,1046.0,4.2308054,4.0
509.0,532.0,2.2607844,2.0
717.0,1868.0,2.1661468,4.0
1893.0,1922.0,2.0621364,3.0
2025.0,1779.0,2.2083683,3.0
401.0,1617.0,2.4667547,3.0
2041.0,1899.0,2.6055222,3.0
903.0,1018.0,2.5785382,2.0
1127.0,1779.0,2.1001778,2.0
492.0,1130.0,3.6764946,3.0
1216.0,1200.0,2.162327,2.0
1010.0,700.0,2.092134,3.0
902.0,1861.0,2.501765,3.0
33.0,1204.0,2.060397,2.0
1850.0,1993.0,2.8498206,3.0
145.0,166.0,4.9831142,5.0
145.0,836.0,2.052804,2.0
698.0,1635.0,2.123296,2.0
240.0,1150.0,2.125976,2.0
159.0,851.0,2.6765373,2.0
1068.0,2009.0,2.0143325,2.0
955.0,940.0,3.4268022,3.0
1995.0,1850.0,2.5904841,2.0
1189.0,411.0,2.254187,2.0
1769.0,633.0,2.1027856,2.0
1968.0,1131.0,2.3938422,2.0
149.0,115.0,2.0640807,2.0
1131.0,1121.0,2.4526856,2.0
16.0,1919.0,2.3672328,2.0
1160.0,617.0,2.3282995,2.0
109.0,833.0,3.0880485,5.0
782.0,1998.0,1.9444048,2.0
518.0,424.0,2.1431894,3.0
491.0,1954.0,2.1283472,2.0
1862.0,1259.0,5.3192654,11.0
1838.0,1133.0,4.20173,2.0
12.0,1562.0,2.546794,3.0
1562.0,1852.0,6.1815815,12.0
492.0,843.0,4.593887,3.0
377.0,1654.0,2.083083,2.0
1018.0,920.0,2.7024806,4.0
1825.0,194.0,2.7266285,2.0
207.0,113.0,3.4070325,2.0
847.0,1158.0,2.277044,2.0
1008.0,1371.0,2.580432,2.0
956.0,1807.0,3.445239,5.0
829.0,469.0,4.2432137,4.0
480.0,1164.0,2.226854,3.0
1591.0,573.0,2.1033747,2.0
1611.0,877.0,2.3719318,2.0
1966.0,1121.0,2.1175046,3.0
2025.0,921.0,2.5475054,4.0
155.0,343.0,2.7144632,2.0
1852.0,1981.0,3.8239899,4.0
828.0,1133.0,18.257893,31.0
1318.0,1214.0,2.159699,3.0
410.0,1654.0,2.059125,2.0
1261.0,54.0,2.0607615,2.0
1562.0,573.0,2.801425,4.0
20.0,540.0,2.0624049,2.0
1109.0,109.0,3.3824756,7.0
1133.0,1779.0,3.5941346,2.0
477.0,6.0,5.7156196,6.0
477.0,1571.0,2.3876007,2.0
1109.0,851.0,2.5880713,2.0
1820.0,1447.0,2.0581086,2.0
57.0,909.0,2.5961142,2.0
841.0,1953.0,2.1710653,2.0
1779.0,1773.0,2.1271608,2.0
956.0,908.0,2.1999698,2.0
96.0,206.0,2.0997052,2.0
1647.0,1562.0,4.0558534,5.0
1982.0,1973.0,2.5315454,2.0
1608.0,1133.0,2.3306713,2.0
1834.0,883.0,3.3953137,6.0
12.0,14.0,2.8227859,2.0
469.0,1165.0,3.371817,2.0
1696.0,193.0,4.97594,9.0
1877.0,1994.0,2.615343,2.0
1145.0,843.0,2.1485782,2.0
1026.0,1025.0,2.0805516,2.0
7.0,1572.0,22.120424,18.0
1160.0,1133.0,6.3550367,11.0
203.0,158.0,2.4820657,3.0
1838.0,1788.0,2.3440406,3.0
1607.0,1150.0,3.1324139,3.0
401.0,411.0,2.7551477,5.0
194.0,233.0,4.16436,2.0
1204.0,1211.0,3.522254,3.0
797.0,1837.0,2.472464,2.0
1133.0,797.0,5.0833173,4.0
89.0,1757.0,3.0402203,3.0
843.0,1947.0,2.9701953,2.0
954.0,2002.0,2.551302,2.0
1010.0,960.0,2.257603,2.0
456.0,132.0,2.5330253,2.0
659.0,144.0,2.1620622,2.0
1170.0,835.0,2.4545476,2.0
1820.0,529.0,4.0564494,2.0
145.0,137.0,3.1465788,3.0
111.0,1177.0,2.336121,4.0
732.0,360.0,2.3492162,2.0
237.0,786.0,2.1326668,2.0
1847.0,1893.0,4.3403816,3.0
1010.0,892.0,3.5264406,4.0
733.0,673.0,2.212819,2.0
1825.0,1562.0,3.7153337,4.0
1849.0,1915.0,3.0197775,3.0
1789.0,1894.0,2.5159698,2.0
2026.0,1893.0,2.1784098,3.0
1892.0,1784.0,3.2026637,3.0
1838.0,1978.0,2.6340735,3.0
321.0,1968.0,2.0491657,3.0
2008.0,1751.0,2.111824,2.0
433.0,438.0,4.666833,3.0
207.0,1119.0,4.522936,8.0
1133.0,860.0,4.335619,4.0
222.0,437.0,2.9686105,2.0
828.0,805.0,4.58366,5.0
1820.0,1318.0,2.0583682,2.0
1562.0,1854.0,4.131327,2.0
492.0,1175.0,2.6325374,4.0
1278.0,1047.0,2.4545255,3.0
4.0,1917.0,2.3165276,2.0
203.0,303.0,2.0558221,2.0
1858.0,1850.0,3.121749,2.0
150.0,151.0,3.9479008,4.0
1291.0,361.0,2.2303612,2.0
194.0,1445.0,4.648159,6.0
1847.0,1749.0,4.994812,2.0
1121.0,1131.0,2.973836,2.0
1192.0,132.0,3.7921886,5.0
469.0,1147.0,6.0152197,3.0
805.0,1942.0,1.9574217,3.0
16.0,1647.0,3.074174,3.0
824.0,843.0,2.1598115,2.0
2011.0,1779.0,2.5274553,4.0
1259.0,903.0,4.576161,7.0
1945.0,850.0,2.184,2.0
151.0,1205.0,2.218248,2.0
1953.0,838.0,2.680969,5.0
17.0,1920.0,2.488533,2.0
835.0,1962.0,2.2570503,2.0
529.0,1320.0,2.1237013,2.0
166.0,128.0,3.5275583,4.0
411.0,738.0,3.1371374,2.0
1789.0,991.0,4.156399,8.0
529.0,520.0,2.7338285,4.0
993.0,994.0,2.0786223,4.0
1837.0,280.0,2.228064,2.0
2000.0,2001.0,2.9299912,2.0
1984.0,2011.0,3.4757385,3.0
552.0,272.0,2.064104,2.0
2058.0,1027.0,2.1045642,2.0
1129.0,1114.0,2.1472144,2.0
835.0,1149.0,2.8041549,3.0
14.0,1562.0,4.8783,11.0
198.0,22.0,2.1633792,2.0
774.0,17.0,2.164166,2.0
813.0,1164.0,2.2930017,2.0
360.0,1019.0,2.0618467,2.0
1847.0,1259.0,6.2155967,7.0
797.0,820.0,2.8632324,4.0
835.0,93.0,2.541637,5.0
76.0,1124.0,3.4652967,6.0
1568.0,15.0,3.9129834,5.0
2011.0,2053.0,2.5887394,2.0
167.0,673.0,2.1845274,2.0
1878.0,1266.0,2.0638146,2.0
916.0,1261.0,2.2479618,3.0
487.0,176.0,3.7652628,5.0
2000.0,1010.0,2.705201,3.0
4.0,1666.0,3.9308972,6.0
13.0,7.0,4.4859,5.0
129.0,456.0,2.227675,3.0
1302.0,1224.0,2.0518756,2.0
2009.0,1754.0,2.951437,3.0
176.0,1670.0,3.2850902,3.0
7.0,1920.0,2.5876489,3.0
1758.0,1668.0,2.0592048,2.0
664.0,1233.0,2.06019,2.0
1134.0,1109.0,5.927512,6.0
150.0,1204.0,2.8062785,2.0
826.0,1158.0,3.5775619,6.0
1160.0,1134.0,3.35469,2.0
673.0,1230.0,2.365466,2.0
770.0,573.0,2.1479352,2.0
89.0,99.0,2.5748863,2.0
1794.0,1646.0,3.5602446,2.0
1284.0,1276.0,1.9396696,2.0
841.0,1838.0,2.1994386,2.0
1571.0,1920.0,2.8126702,2.0
320.0,1864.0,2.0935879,2.0
207.0,868.0,2.6324372,2.0
814.0,813.0,2.2160525,4.0
14.0,1794.0,2.6343417,2.0
1692.0,1493.0,2.0688334,2.0
956.0,1248.0,2.41297,3.0
451.0,191.0,2.6748152,2.0
924.0,1404.0,2.0702107,2.0
1043.0,1008.0,6.349751,12.0
401.0,377.0,2.5388699,3.0
1636.0,1755.0,2.0481524,2.0
923.0,1249.0,2.0588307,2.0
194.0,1426.0,2.7434835,4.0
132.0,1183.0,4.2010436,2.0
2019.0,2025.0,2.6566143,4.0
1699.0,1560.0,2.0668883,2.0
1412.0,1909.0,2.0548358,2.0
883.0,909.0,5.538025,2.0
955.0,2011.0,3.170053,2.0
830.0,620.0,2.0625448,2.0
1772.0,361.0,2.0703921,2.0
793.0,132.0,2.0656068,2.0
155.0,145.0,6.306655,11.0
402.0,150.0,2.4059877,2.0
844.0,1144.0,2.2243624,2.0
1014.0,999.0,2.058042,2.0
438.0,1872.0,2.3729439,2.0
954.0,1269.0,2.195592,2.0
1188.0,1224.0,2.946075,2.0
849.0,108.0,3.592772,2.0
1893.0,167.0,2.5659723,3.0
1271.0,1834.0,4.193556,3.0
492.0,207.0,11.0023575,21.0
2055.0,176.0,4.457509,7.0
1897.0,1847.0,3.837912,2.0
892.0,1260.0,2.68034,2.0
297.0,89.0,2.355127,2.0
140.0,1045.0,2.3728523,2.0
2047.0,2052.0,2.0895844,2.0
68.0,1965.0,2.0605369,2.0
469.0,157.0,4.9014316,2.0
1832.0,283.0,3.9339664,2.0
1170.0,1111.0,2.40594,2.0
1160.0,204.0,3.419279,3.0
1294.0,81.0,2.0621176,2.0
1308.0,364.0,2.5070896,3.0
2011.0,907.0,2.6476717,2.0
110.0,1124.0,2.0308788,2.0
1889.0,1872.0,2.0449047,2.0
1893.0,1121.0,2.0682695,2.0
885.0,64.0,2.0639584,2.0
1167.0,1149.0,2.0093646,2.0
1753.0,1749.0,2.5696769,3.0
1849.0,1044.0,3.3160224,3.0
89.0,411.0,2.9423733,5.0
1861.0,674.0,2.7135327,2.0
1445.0,1444.0,2.7146707,2.0
1018.0,1670.0,2.1305757,2.0
883.0,2025.0,4.9344893,3.0
1008.0,999.0,5.4643946,2.0
773.0,1779.0,1.993357,2.0
1738.0,555.0,2.1324143,4.0
193.0,1882.0,2.2837262,2.0
843.0,158.0,2.934371,4.0
844.0,578.0,2.0891263,3.0
1164.0,280.0,2.8079658,2.0
1146.0,1961.0,3.148047,4.0
1175.0,150.0,2.0684185,2.0
28.0,1061.0,2.0542076,2.0
1259.0,1893.0,4.013034,9.0
1336.0,1444.0,2.1112237,2.0
844.0,1150.0,2.2910867,2.0
198.0,1039.0,2.2571845,3.0
2011.0,194.0,4.3544188,5.0
364.0,1864.0,2.169258,2.0
1568.0,12.0,2.7910514,2.0
194.0,1930.0,2.813302,3.0
1562.0,498.0,3.7908206,4.0
2011.0,742.0,2.16652,2.0
1568.0,1316.0,5.2529116,3.0
89.0,1759.0,2.4939845,3.0
1923.0,1861.0,2.9173377,2.0
1018.0,2035.0,2.9531972,6.0
1847.0,2011.0,4.616706,4.0
1838.0,1272.0,2.1234312,2.0
1018.0,1894.0,3.2529564,6.0
112.0,206.0,6.9176292,7.0
826.0,1811.0,2.1891253,2.0
836.0,856.0,2.1170282,2.0
1139.0,797.0,3.6011953,4.0
927.0,395.0,2.0618136,2.0
692.0,915.0,2.1004417,2.0
810.0,812.0,2.562448,2.0
665.0,360.0,2.5412693,2.0
489.0,477.0,1.9695942,2.0
1889.0,778.0,3.5751035,3.0
237.0,57.0,4.233709,5.0
500.0,1008.0,2.6822538,2.0
1016.0,1000.0,2.0652373,2.0
1046.0,904.0,2.673243,3.0
