o,d,generated_flow,Actual_flow
2035.0,1412.0,1.9939796,2.0
207.0,1307.0,2.533295,2.0
1611.0,1832.0,4.896044,4.0
578.0,1871.0,1.8844259,2.0
825.0,835.0,4.576503,6.0
1858.0,1278.0,2.73399,2.0
469.0,813.0,9.623631,7.0
1562.0,1572.0,2.846126,6.0
1046.0,1045.0,4.037665,2.0
555.0,1508.0,2.0224333,2.0
520.0,892.0,2.0081477,2.0
1572.0,5.0,6.0609274,7.0
1562.0,1825.0,2.9830663,8.0
844.0,1147.0,2.366772,2.0
411.0,737.0,3.1771712,4.0
1139.0,469.0,4.0184007,4.0
828.0,1152.0,3.2488637,3.0
1999.0,1807.0,2.2447357,2.0
18.0,176.0,5.878983,7.0
155.0,1319.0,2.4067912,3.0
1132.0,1953.0,2.8530612,4.0
127.0,139.0,2.2063515,2.0
433.0,1784.0,2.2688432,3.0
954.0,1880.0,2.8400178,3.0
574.0,555.0,2.169947,2.0
1261.0,991.0,3.5811853,2.0
435.0,61.0,2.0029488,2.0
2011.0,1430.0,2.3416328,2.0
297.0,666.0,1.9779545,3.0
17.0,15.0,2.452896,2.0
1008.0,1915.0,5.0156054,2.0
855.0,159.0,3.0267487,5.0
1611.0,557.0,2.7099164,3.0
2001.0,2019.0,2.257084,2.0
491.0,206.0,3.51224,5.0
835.0,1610.0,2.9996438,2.0
1646.0,477.0,2.3877802,2.0
1043.0,1850.0,2.752469,4.0
2030.0,1897.0,2.2260294,2.0
176.0,17.0,2.5126045,2.0
1611.0,284.0,2.4493723,2.0
920.0,843.0,2.1229753,2.0
1899.0,927.0,2.018641,2.0
1772.0,382.0,2.1191218,2.0
2010.0,1278.0,4.63785,2.0
245.0,155.0,3.2840867,5.0
1861.0,1254.0,3.3221734,2.0
194.0,1446.0,3.1815276,2.0
1878.0,1286.0,2.8139336,4.0
1838.0,1877.0,1.9361818,2.0
7.0,18.0,3.1621737,2.0
1807.0,1409.0,1.8899181,2.0
833.0,1133.0,3.399333,2.0
1581.0,790.0,5.751981,13.0
518.0,1869.0,2.2158508,3.0
7.0,1644.0,3.0562782,3.0
441.0,1837.0,1.8700912,2.0
57.0,3.0,2.5896163,4.0
1764.0,88.0,2.3878925,2.0
928.0,509.0,2.200363,2.0
151.0,1180.0,2.9321585,4.0
1838.0,1607.0,5.1306887,2.0
1677.0,1062.0,2.037065,2.0
279.0,1576.0,2.242753,2.0
57.0,1571.0,2.2350404,2.0
2018.0,1847.0,2.6513338,5.0
797.0,810.0,3.5855978,4.0
1167.0,809.0,3.3102095,4.0
1825.0,273.0,2.142304,2.0
1127.0,1968.0,3.573135,4.0
1820.0,525.0,2.1963067,2.0
1278.0,1925.0,4.2778463,4.0
1177.0,160.0,2.7919078,3.0
1600.0,1111.0,4.312936,5.0
892.0,1255.0,2.203701,4.0
469.0,1170.0,3.8126473,2.0
700.0,2036.0,2.4278584,2.0
1968.0,1083.0,1.8025706,2.0
1058.0,558.0,1.7288954,2.0
1847.0,1191.0,1.9744804,3.0
1838.0,1044.0,2.4711742,2.0
1789.0,1020.0,3.746378,2.0
1838.0,54.0,1.98843,2.0
1045.0,1915.0,2.2104638,2.0
1941.0,1956.0,2.0128593,2.0
1066.0,2009.0,2.2985196,2.0
1981.0,790.0,2.9061832,3.0
1603.0,1111.0,3.1520214,4.0
882.0,1858.0,2.2334871,2.0
797.0,284.0,3.1320548,3.0
193.0,2081.0,2.6203737,2.0
1787.0,773.0,2.1829,3.0
892.0,890.0,2.697879,2.0
906.0,958.0,2.1870313,2.0
1915.0,1747.0,3.0657918,3.0
773.0,473.0,2.14382,2.0
1167.0,1175.0,2.5257807,2.0
57.0,425.0,2.47724,2.0
843.0,825.0,3.4335842,5.0
1044.0,1807.0,4.0949183,3.0
1119.0,732.0,1.9617568,2.0
676.0,1861.0,2.5467591,2.0
1010.0,2000.0,3.315108,4.0
1861.0,1272.0,11.1832,18.0
780.0,1892.0,3.353871,2.0
1981.0,108.0,2.3653698,2.0
871.0,1607.0,2.7620773,2.0
191.0,1902.0,3.2675858,4.0
1248.0,908.0,2.4830394,2.0
1930.0,780.0,3.63549,7.0
192.0,1355.0,2.1103792,2.0
555.0,587.0,2.1821039,2.0
402.0,1196.0,2.1972868,2.0
892.0,2032.0,2.1027513,2.0
194.0,1264.0,2.1418843,2.0
1573.0,1666.0,2.999716,2.0
1806.0,283.0,2.1811774,2.0
1562.0,284.0,5.7709312,3.0
240.0,135.0,2.022494,4.0
1847.0,902.0,3.374497,2.0
1832.0,790.0,3.1797516,5.0
828.0,1.0,1.944651,2.0
1254.0,361.0,2.3031642,2.0
585.0,596.0,2.075857,2.0
905.0,2025.0,2.2492442,2.0
748.0,1848.0,1.8091336,2.0
1177.0,207.0,3.3376336,2.0
1262.0,2024.0,2.0713239,2.0
1562.0,1575.0,2.5859678,2.0
206.0,1130.0,5.2325125,3.0
222.0,453.0,2.296371,2.0
1893.0,1901.0,2.4641113,4.0
883.0,1858.0,4.9243555,6.0
849.0,1581.0,2.2464645,3.0
1049.0,2006.0,2.361813,2.0
1016.0,193.0,2.451279,3.0
1266.0,118.0,2.3998487,2.0
892.0,891.0,3.4257846,3.0
1170.0,1953.0,4.978744,4.0
206.0,77.0,3.1279013,2.0
1852.0,485.0,3.962387,5.0
1862.0,1924.0,2.4613638,2.0
167.0,1844.0,1.9794093,2.0
1569.0,1571.0,2.970432,4.0
808.0,833.0,3.4340897,2.0
167.0,2025.0,2.523279,2.0
1998.0,892.0,2.5521402,3.0
140.0,1747.0,2.3376794,2.0
1018.0,1885.0,2.416799,2.0
892.0,902.0,2.6838837,2.0
1248.0,1018.0,2.451178,2.0
774.0,905.0,2.040144,2.0
364.0,106.0,2.7496922,3.0
828.0,856.0,9.628349,9.0
797.0,487.0,2.8623154,2.0
1568.0,1670.0,2.7311885,3.0
769.0,1562.0,2.0354111,2.0
913.0,1249.0,2.1668372,2.0
222.0,909.0,1.8303251,2.0
732.0,165.0,1.892266,2.0
1061.0,1062.0,2.205285,2.0
1838.0,837.0,2.0795832,2.0
828.0,143.0,2.2484972,2.0
1666.0,1646.0,3.1336722,10.0
1167.0,469.0,4.7085867,3.0
1646.0,1793.0,1.9192996,2.0
1043.0,898.0,2.6137369,4.0
856.0,557.0,3.49882,3.0
1838.0,362.0,1.8361115,3.0
1849.0,191.0,2.3288183,2.0
425.0,447.0,2.236062,3.0
1930.0,193.0,3.6027691,8.0
774.0,506.0,2.7638638,3.0
1837.0,1981.0,2.5509906,3.0
797.0,789.0,3.6594572,4.0
151.0,1224.0,3.5009415,8.0
1838.0,1832.0,5.188298,4.0
1801.0,301.0,1.8290286,2.0
1941.0,1949.0,2.1695538,4.0
2000.0,2014.0,2.3606706,3.0
1901.0,906.0,3.0510287,4.0
1850.0,1044.0,4.63842,5.0
2011.0,2020.0,3.1213303,3.0
112.0,809.0,3.8236136,3.0
1815.0,1580.0,2.0868225,2.0
379.0,1772.0,2.025683,2.0
193.0,2006.0,3.627987,3.0
1747.0,1044.0,3.487144,6.0
856.0,1112.0,10.702019,6.0
1124.0,206.0,2.6482193,4.0
879.0,988.0,2.0718036,2.0
1058.0,1593.0,2.1363435,2.0
122.0,791.0,2.2807727,2.0
193.0,1783.0,6.7357388,14.0
587.0,1133.0,2.8477259,2.0
1511.0,1539.0,2.036513,2.0
2021.0,772.0,1.947798,2.0
1608.0,1779.0,2.3396978,3.0
1696.0,57.0,3.716837,5.0
1872.0,222.0,2.4650831,2.0
2011.0,1012.0,3.1704733,2.0
1655.0,401.0,2.1973586,3.0
1847.0,1938.0,1.8186675,2.0
954.0,883.0,26.966051,47.0
1134.0,122.0,2.5366316,2.0
1179.0,1789.0,2.3880596,2.0
2009.0,2011.0,8.478643,10.0
1571.0,4.0,4.894181,5.0
469.0,1832.0,9.603268,12.0
57.0,1981.0,3.1890807,2.0
1779.0,57.0,2.7890296,2.0
1008.0,1925.0,4.389913,3.0
1267.0,174.0,2.0682392,2.0
956.0,1286.0,4.187909,2.0
856.0,159.0,6.3231144,12.0
656.0,664.0,2.2384496,3.0
1850.0,1998.0,3.6250594,3.0
15.0,1328.0,2.4227147,2.0
597.0,1436.0,1.8847103,2.0
843.0,804.0,3.2335458,4.0
930.0,1715.0,2.1411805,2.0
1164.0,845.0,2.903694,3.0
762.0,965.0,2.054423,2.0
2011.0,940.0,4.9631586,2.0
1058.0,193.0,5.8594465,3.0
657.0,174.0,2.0668197,2.0
1949.0,1958.0,2.3424568,2.0
1870.0,778.0,2.2176805,2.0
955.0,954.0,5.186321,7.0
1177.0,150.0,2.098735,2.0
676.0,1184.0,2.0534363,2.0
193.0,57.0,5.22881,32.0
1973.0,1832.0,3.969822,6.0
1206.0,139.0,2.2476964,2.0
1892.0,1930.0,2.367691,2.0
1838.0,1716.0,2.0035217,2.0
859.0,857.0,2.6183317,3.0
1789.0,1011.0,2.0089061,2.0
207.0,342.0,2.268227,2.0
1893.0,1878.0,4.3313255,6.0
348.0,1259.0,2.1381779,3.0
1680.0,1274.0,1.9281015,2.0
613.0,1872.0,1.9903722,2.0
931.0,614.0,1.9702134,2.0
1130.0,1119.0,2.3622017,2.0
1748.0,2028.0,2.561408,2.0
835.0,159.0,7.164145,7.0
1260.0,998.0,1.85744,2.0
1815.0,1812.0,4.7928843,7.0
1750.0,1923.0,2.6177084,2.0
660.0,346.0,1.9413487,2.0
899.0,1984.0,2.4431076,2.0
2055.0,1.0,2.0093741,2.0
66.0,5.0,1.9561081,2.0
207.0,110.0,2.4912324,3.0
4.0,780.0,2.8197238,2.0
1058.0,1733.0,2.5095158,2.0
361.0,140.0,2.3308823,2.0
159.0,1160.0,3.2075207,2.0
206.0,397.0,2.1901062,2.0
1430.0,237.0,2.3370066,2.0
1742.0,1838.0,2.0981681,2.0
2009.0,906.0,2.7493153,2.0
14.0,1664.0,3.8108468,2.0
1808.0,1016.0,2.1596262,2.0
509.0,1930.0,2.623736,3.0
1883.0,885.0,2.1116223,2.0
584.0,16.0,1.8323402,2.0
147.0,1219.0,2.1032379,2.0
176.0,503.0,3.2832856,2.0
1616.0,392.0,1.8975048,2.0
433.0,1902.0,2.2902913,3.0
206.0,1838.0,3.530502,3.0
500.0,57.0,3.38161,3.0
1984.0,1880.0,3.013452,2.0
1835.0,140.0,2.2877874,2.0
1825.0,571.0,2.2086656,2.0
1820.0,1872.0,2.2871678,3.0
664.0,660.0,2.3497672,2.0
260.0,273.0,1.9943619,2.0
1224.0,1233.0,2.9505131,2.0
926.0,1771.0,1.8891882,2.0
1173.0,1956.0,6.496755,8.0
1008.0,954.0,4.050625,3.0
1812.0,283.0,3.07776,5.0
1133.0,112.0,2.3133824,2.0
1960.0,1959.0,3.2249713,4.0
1061.0,1003.0,2.781094,3.0
813.0,204.0,3.8094592,5.0
206.0,1154.0,3.0914073,3.0
2036.0,994.0,2.8960161,2.0
1284.0,2011.0,2.6001935,2.0
994.0,1023.0,2.278214,2.0
1893.0,741.0,2.445298,3.0
854.0,813.0,2.9113445,2.0
1257.0,1936.0,2.0161426,2.0
485.0,506.0,2.0724418,2.0
1960.0,1958.0,2.9478984,3.0
843.0,1647.0,2.5083604,2.0
939.0,1845.0,2.9998946,6.0
1211.0,1318.0,3.5049446,2.0
1915.0,57.0,4.1352186,7.0
207.0,643.0,2.6747618,2.0
1261.0,917.0,2.2685442,2.0
1838.0,1825.0,4.631139,3.0
120.0,1252.0,2.0507333,2.0
797.0,1805.0,2.3756757,2.0
5.0,1568.0,2.3554564,3.0
1953.0,843.0,4.885456,2.0
1877.0,1783.0,2.4810705,4.0
585.0,1734.0,2.0277185,2.0
1859.0,1047.0,2.8043928,5.0
1812.0,1805.0,2.4698362,2.0
1309.0,96.0,2.089767,3.0
492.0,1606.0,2.295143,2.0
1960.0,1949.0,2.459505,3.0
573.0,1794.0,1.9751533,2.0
207.0,1156.0,3.2002048,3.0
883.0,2007.0,2.9196389,2.0
240.0,1235.0,2.6051173,3.0
813.0,856.0,3.5054026,2.0
803.0,873.0,2.4819016,2.0
529.0,473.0,2.0190349,2.0
1177.0,1181.0,1.9452591,2.0
700.0,1230.0,2.1761942,3.0
724.0,1838.0,2.1629562,2.0
1061.0,780.0,2.4741735,2.0
1027.0,1022.0,2.62776,2.0
155.0,137.0,2.3913705,5.0
1666.0,1816.0,2.6810853,5.0
129.0,1694.0,1.9629943,2.0
1144.0,21.0,1.9706441,2.0
823.0,1611.0,2.2926774,2.0
240.0,1779.0,3.2995038,4.0
813.0,159.0,5.119085,9.0
894.0,2050.0,1.8308327,2.0
1611.0,832.0,2.9583871,2.0
1751.0,2004.0,2.328812,2.0
156.0,138.0,2.2082777,2.0
410.0,294.0,2.2620902,3.0
150.0,166.0,2.1967635,3.0
883.0,1910.0,3.6635733,2.0
198.0,57.0,2.5290158,2.0
1848.0,1747.0,3.2651877,3.0
1192.0,1225.0,2.454269,2.0
994.0,1789.0,2.618877,2.0
1562.0,16.0,6.2838173,9.0
883.0,2028.0,3.3453827,4.0
1642.0,57.0,2.0933902,2.0
2036.0,745.0,2.3666701,2.0
850.0,1316.0,2.1001287,2.0
1669.0,0.0,2.6871886,4.0
364.0,357.0,3.1756053,2.0
450.0,1794.0,1.9703653,2.0
888.0,1749.0,4.628721,7.0
1133.0,1139.0,3.5009732,4.0
850.0,283.0,3.6528163,5.0
1952.0,203.0,2.0949056,2.0
15.0,273.0,1.9670165,2.0
1871.0,1848.0,1.8202555,2.0
1591.0,1872.0,2.188745,2.0
1172.0,203.0,2.0671678,2.0
94.0,563.0,1.9952079,2.0
361.0,292.0,3.2551079,3.0
700.0,194.0,2.4573581,3.0
808.0,1953.0,4.1995955,3.0
2000.0,1885.0,2.563116,3.0
1838.0,1672.0,2.7505436,4.0
1834.0,1925.0,2.1727858,2.0
1259.0,1272.0,9.2942705,8.0
801.0,1112.0,2.1445036,2.0
826.0,262.0,2.0397978,2.0
1753.0,1413.0,1.9086237,2.0
1015.0,2017.0,2.082304,2.0
1859.0,1885.0,2.0466998,3.0
1947.0,1022.0,1.974367,2.0
1286.0,1834.0,5.227502,4.0
896.0,169.0,2.236565,2.0
1158.0,191.0,2.0921912,2.0
1958.0,1957.0,2.402875,2.0
159.0,157.0,2.700096,5.0
2009.0,1807.0,3.6802294,11.0
1825.0,62.0,2.030714,2.0
1962.0,1960.0,2.189228,2.0
433.0,454.0,2.2747567,2.0
412.0,1216.0,2.1447482,3.0
876.0,482.0,2.157333,2.0
808.0,1981.0,3.063276,2.0
1150.0,114.0,2.355579,3.0
1847.0,1862.0,3.6198502,4.0
1953.0,1134.0,5.3695517,4.0
1670.0,1646.0,2.6320786,3.0
1924.0,1046.0,2.3163471,2.0
140.0,463.0,1.7924489,2.0
1296.0,1298.0,2.0447853,2.0
1593.0,610.0,2.0745554,2.0
267.0,191.0,1.9552808,2.0
140.0,1065.0,2.2838893,2.0
150.0,239.0,2.4171429,2.0
193.0,222.0,3.061347,2.0
1812.0,794.0,3.1704643,4.0
1571.0,16.0,3.3296669,3.0
45.0,1733.0,2.025241,2.0
1646.0,2.0,2.1163788,2.0
701.0,1261.0,2.16783,2.0
724.0,240.0,2.1163785,2.0
1121.0,145.0,3.1674547,3.0
1878.0,1897.0,2.562819,2.0
1850.0,1995.0,2.4757683,2.0
1152.0,1140.0,2.1703396,2.0
1261.0,1909.0,2.4039721,2.0
411.0,1216.0,2.5937872,2.0
1562.0,3.0,3.0669308,4.0
1191.0,663.0,1.9531589,2.0
700.0,753.0,2.1130724,2.0
915.0,1894.0,2.1712723,2.0
2036.0,921.0,2.4776998,5.0
658.0,105.0,1.8763037,2.0
455.0,57.0,2.4658499,2.0
104.0,1757.0,2.1180818,2.0
512.0,578.0,2.3302858,3.0
1158.0,1978.0,3.0385132,3.0
573.0,1164.0,2.2840533,2.0
492.0,633.0,2.399633,3.0
1278.0,1283.0,2.2975965,3.0
1214.0,1237.0,1.85523,2.0
1010.0,1017.0,2.4852903,4.0
883.0,1845.0,8.295876,16.0
1027.0,1906.0,2.493599,3.0
2000.0,1901.0,2.9081976,2.0
854.0,557.0,2.4802148,2.0
1607.0,1121.0,3.2525573,4.0
1134.0,843.0,2.3668785,2.0
1982.0,1158.0,2.2547994,2.0
1061.0,1039.0,2.3728237,3.0
843.0,1117.0,2.2645166,3.0
193.0,1933.0,2.6943467,2.0
194.0,1370.0,4.436593,7.0
1981.0,1515.0,1.9358115,2.0
1270.0,1271.0,2.9503746,6.0
1195.0,1204.0,2.4137998,2.0
1344.0,411.0,2.036376,2.0
1771.0,10.0,2.075791,2.0
193.0,1355.0,5.338426,4.0
512.0,1820.0,3.1877246,6.0
1978.0,1569.0,2.982273,2.0
899.0,2011.0,2.7097108,3.0
2025.0,2042.0,2.1275604,2.0
1863.0,1269.0,1.91165,2.0
842.0,835.0,2.0276408,2.0
204.0,1109.0,3.3998055,3.0
673.0,660.0,2.679401,4.0
1862.0,1046.0,5.184169,4.0
509.0,532.0,2.0772064,2.0
717.0,1868.0,2.182733,4.0
1893.0,1922.0,2.261487,3.0
2025.0,1779.0,3.7576585,3.0
401.0,1617.0,2.3699417,3.0
2041.0,1899.0,2.81434,3.0
903.0,1018.0,2.4554212,2.0
1127.0,1779.0,2.9782584,2.0
492.0,1130.0,4.2759213,3.0
1216.0,1200.0,2.0595148,2.0
1010.0,700.0,2.1039624,3.0
902.0,1861.0,2.6107612,3.0
33.0,1204.0,1.9159721,2.0
1850.0,1993.0,2.4118724,3.0
145.0,166.0,3.577382,5.0
145.0,836.0,1.9743223,2.0
698.0,1635.0,2.0647998,2.0
240.0,1150.0,1.9558177,2.0
159.0,851.0,2.6969638,2.0
1068.0,2009.0,2.4020634,2.0
955.0,940.0,4.609675,3.0
1995.0,1850.0,2.3334801,2.0
1189.0,411.0,2.3898125,2.0
1769.0,633.0,2.002472,2.0
1968.0,1131.0,2.845169,2.0
149.0,115.0,2.0509439,2.0
1131.0,1121.0,2.4238842,2.0
16.0,1919.0,2.2893152,2.0
1160.0,617.0,2.3240933,2.0
109.0,833.0,2.799027,5.0
782.0,1998.0,2.0391803,2.0
518.0,424.0,2.1134686,3.0
491.0,1954.0,2.5187578,2.0
1862.0,1259.0,5.7672806,11.0
1838.0,1133.0,6.3822613,2.0
12.0,1562.0,2.471822,3.0
1562.0,1852.0,7.9443574,12.0
492.0,843.0,5.944009,3.0
377.0,1654.0,2.0547209,2.0
1018.0,920.0,3.313877,4.0
1825.0,194.0,2.6937919,2.0
207.0,113.0,3.313677,2.0
847.0,1158.0,2.5337293,2.0
1008.0,1371.0,3.7240105,2.0
956.0,1807.0,3.4534032,5.0
829.0,469.0,4.666856,4.0
480.0,1164.0,2.368201,3.0
1591.0,573.0,2.005443,2.0
1611.0,877.0,2.0521116,2.0
1966.0,1121.0,2.2013524,3.0
2025.0,921.0,2.725089,4.0
155.0,343.0,2.649833,2.0
1852.0,1981.0,3.872867,4.0
828.0,1133.0,16.619846,31.0
1318.0,1214.0,2.4726667,3.0
410.0,1654.0,1.9680614,2.0
1261.0,54.0,2.0019267,2.0
1562.0,573.0,2.7244992,4.0
20.0,540.0,1.8625753,2.0
1109.0,109.0,4.2656116,7.0
1133.0,1779.0,4.236367,2.0
477.0,6.0,4.4350033,6.0
477.0,1571.0,2.5610225,2.0
1109.0,851.0,2.841823,2.0
1820.0,1447.0,1.8780243,2.0
57.0,909.0,2.4387975,2.0
841.0,1953.0,2.4634924,2.0
1779.0,1773.0,2.0294232,2.0
956.0,908.0,2.8902662,2.0
96.0,206.0,2.1860871,2.0
1647.0,1562.0,3.1582897,5.0
1982.0,1973.0,2.2117772,2.0
1608.0,1133.0,2.3150635,2.0
1834.0,883.0,4.0266895,6.0
12.0,14.0,3.2414334,2.0
469.0,1165.0,3.5661476,2.0
1696.0,193.0,6.713026,9.0
1877.0,1994.0,2.3994029,2.0
1145.0,843.0,2.320722,2.0
1026.0,1025.0,2.1793714,2.0
7.0,1572.0,15.847975,18.0
1160.0,1133.0,6.4153323,11.0
203.0,158.0,2.4331713,3.0
1838.0,1788.0,2.2524524,3.0
1607.0,1150.0,2.8341746,3.0
401.0,411.0,2.9381056,5.0
194.0,233.0,3.6969323,2.0
1204.0,1211.0,3.2877333,3.0
797.0,1837.0,2.207851,2.0
1133.0,797.0,6.0333824,4.0
89.0,1757.0,3.1646447,3.0
843.0,1947.0,2.3694882,2.0
954.0,2002.0,2.5199752,2.0
1010.0,960.0,2.3001642,2.0
456.0,132.0,2.6375222,2.0
659.0,144.0,2.0221295,2.0
1170.0,835.0,3.1299448,2.0
1820.0,529.0,4.023469,2.0
145.0,137.0,2.723296,3.0
111.0,1177.0,2.3991537,4.0
732.0,360.0,2.3192782,2.0
237.0,786.0,2.1630058,2.0
1847.0,1893.0,3.7876916,3.0
1010.0,892.0,4.9154816,4.0
733.0,673.0,2.1330686,2.0
1825.0,1562.0,3.1720831,4.0
1849.0,1915.0,2.7168744,3.0
1789.0,1894.0,2.2655883,2.0
2026.0,1893.0,2.4814336,3.0
1892.0,1784.0,2.679707,3.0
1838.0,1978.0,2.6227088,3.0
321.0,1968.0,2.0288942,3.0
2008.0,1751.0,2.1965644,2.0
433.0,438.0,5.1048555,3.0
207.0,1119.0,4.6695814,8.0
1133.0,860.0,2.5671692,4.0
222.0,437.0,2.243421,2.0
828.0,805.0,5.38338,5.0
1820.0,1318.0,2.2331786,2.0
1562.0,1854.0,3.220449,2.0
492.0,1175.0,2.470832,4.0
1278.0,1047.0,3.4503653,3.0
4.0,1917.0,2.052647,2.0
203.0,303.0,1.9003011,2.0
1858.0,1850.0,2.556116,2.0
150.0,151.0,3.568725,4.0
1291.0,361.0,2.3127618,2.0
194.0,1445.0,4.8933754,6.0
1847.0,1749.0,4.365432,2.0
1121.0,1131.0,2.88954,2.0
1192.0,132.0,3.2308064,5.0
469.0,1147.0,7.5112076,3.0
805.0,1942.0,2.0769196,3.0
16.0,1647.0,3.1190116,3.0
824.0,843.0,2.3567262,2.0
2011.0,1779.0,4.0313435,4.0
1259.0,903.0,3.3604736,7.0
1945.0,850.0,2.5335305,2.0
151.0,1205.0,2.4600244,2.0
1953.0,838.0,3.007322,5.0
17.0,1920.0,2.123944,2.0
835.0,1962.0,1.9652294,2.0
529.0,1320.0,1.9831815,2.0
166.0,128.0,2.9802508,4.0
411.0,738.0,3.2387137,2.0
1789.0,991.0,4.6475983,8.0
529.0,520.0,2.6388469,4.0
993.0,994.0,2.2515697,4.0
1837.0,280.0,2.416482,2.0
2000.0,2001.0,2.7818954,2.0
1984.0,2011.0,3.6874638,3.0
552.0,272.0,1.9594498,2.0
2058.0,1027.0,2.203636,2.0
1129.0,1114.0,2.067268,2.0
835.0,1149.0,2.7331321,3.0
14.0,1562.0,5.6906977,11.0
198.0,22.0,2.0128522,2.0
774.0,17.0,1.9537189,2.0
813.0,1164.0,2.4559917,2.0
360.0,1019.0,1.9018583,2.0
1847.0,1259.0,4.849516,7.0
797.0,820.0,2.6921027,4.0
835.0,93.0,2.9952345,5.0
76.0,1124.0,3.3842697,6.0
1568.0,15.0,4.6394496,5.0
2011.0,2053.0,3.0387845,2.0
167.0,673.0,2.6687062,2.0
1878.0,1266.0,1.8840221,2.0
916.0,1261.0,2.4177506,3.0
487.0,176.0,4.349881,5.0
2000.0,1010.0,3.3389344,3.0
4.0,1666.0,3.8683004,6.0
13.0,7.0,4.6676025,5.0
129.0,456.0,2.3684735,3.0
1302.0,1224.0,2.0488753,2.0
2009.0,1754.0,3.3807297,3.0
176.0,1670.0,2.6564407,3.0
7.0,1920.0,2.6707702,3.0
1758.0,1668.0,1.833082,2.0
664.0,1233.0,1.9899375,2.0
1134.0,1109.0,7.2934213,6.0
150.0,1204.0,2.9824095,2.0
826.0,1158.0,4.68087,6.0
1160.0,1134.0,3.1389027,2.0
673.0,1230.0,3.359127,2.0
770.0,573.0,2.1621048,2.0
89.0,99.0,2.6536105,2.0
1794.0,1646.0,2.6108673,2.0
1284.0,1276.0,2.080196,2.0
841.0,1838.0,2.4577484,2.0
1571.0,1920.0,2.4886665,2.0
320.0,1864.0,2.1064563,2.0
207.0,868.0,2.5423884,2.0
814.0,813.0,2.785919,4.0
14.0,1794.0,2.4567902,2.0
1692.0,1493.0,1.9290817,2.0
956.0,1248.0,2.9820724,3.0
451.0,191.0,2.2412925,2.0
924.0,1404.0,1.923507,2.0
1043.0,1008.0,7.0049906,12.0
401.0,377.0,2.4503613,3.0
1636.0,1755.0,2.0488582,2.0
923.0,1249.0,1.8681259,2.0
194.0,1426.0,2.486949,4.0
132.0,1183.0,2.7645721,2.0
2019.0,2025.0,2.8379319,4.0
1699.0,1560.0,1.8433805,2.0
1412.0,1909.0,2.1944258,2.0
883.0,909.0,4.053298,2.0
955.0,2011.0,3.6588464,2.0
830.0,620.0,1.9841633,2.0
1772.0,361.0,2.1538992,2.0
793.0,132.0,2.1422825,2.0
155.0,145.0,4.344266,11.0
402.0,150.0,2.5605202,2.0
844.0,1144.0,2.213247,2.0
1014.0,999.0,1.9476751,2.0
438.0,1872.0,2.0627508,2.0
954.0,1269.0,2.1273098,2.0
1188.0,1224.0,3.3947902,2.0
849.0,108.0,3.7142868,2.0
1893.0,167.0,3.190095,3.0
1271.0,1834.0,3.3308902,3.0
492.0,207.0,9.642914,21.0
2055.0,176.0,5.488546,7.0
1897.0,1847.0,2.847333,2.0
892.0,1260.0,2.7881098,2.0
297.0,89.0,2.6566966,2.0
140.0,1045.0,2.3828514,2.0
2047.0,2052.0,2.1107664,2.0
68.0,1965.0,1.9877448,2.0
469.0,157.0,3.1119714,2.0
1832.0,283.0,2.79874,2.0
1170.0,1111.0,2.9442682,2.0
1160.0,204.0,3.847,3.0
1294.0,81.0,1.9259716,2.0
1308.0,364.0,3.0296884,3.0
2011.0,907.0,2.5775256,2.0
110.0,1124.0,2.1002731,2.0
1889.0,1872.0,2.0644906,2.0
1893.0,1121.0,2.4212618,2.0
885.0,64.0,1.886164,2.0
1167.0,1149.0,2.033175,2.0
1753.0,1749.0,3.481638,3.0
1849.0,1044.0,3.1042275,3.0
89.0,411.0,2.9333653,5.0
1861.0,674.0,2.271499,2.0
1445.0,1444.0,2.2986596,2.0
1018.0,1670.0,1.9908942,2.0
883.0,2025.0,6.619392,3.0
1008.0,999.0,3.9917712,2.0
773.0,1779.0,2.2152586,2.0
1738.0,555.0,2.300159,4.0
193.0,1882.0,1.9944813,2.0
843.0,158.0,3.2103624,4.0
844.0,578.0,2.0478928,3.0
1164.0,280.0,2.6067913,2.0
1146.0,1961.0,2.9113073,4.0
1175.0,150.0,2.056014,2.0
28.0,1061.0,2.1503525,2.0
1259.0,1893.0,2.961401,9.0
1336.0,1444.0,1.9891148,2.0
844.0,1150.0,2.3547792,2.0
198.0,1039.0,2.3943615,3.0
2011.0,194.0,7.6546507,5.0
364.0,1864.0,2.176572,2.0
1568.0,12.0,3.0102487,2.0
194.0,1930.0,3.2389708,3.0
1562.0,498.0,3.2116556,4.0
2011.0,742.0,2.060055,2.0
1568.0,1316.0,5.339865,3.0
89.0,1759.0,2.300726,3.0
1923.0,1861.0,3.8245618,2.0
1018.0,2035.0,2.759139,6.0
1847.0,2011.0,3.8268607,4.0
1838.0,1272.0,2.3965573,2.0
1018.0,1894.0,3.1497679,6.0
112.0,206.0,5.6052666,7.0
826.0,1811.0,2.0393329,2.0
836.0,856.0,2.4535499,2.0
1139.0,797.0,3.5865965,4.0
927.0,395.0,1.8777928,2.0
692.0,915.0,2.041605,2.0
810.0,812.0,2.4022808,2.0
665.0,360.0,2.3836505,2.0
489.0,477.0,1.8945689,2.0
1889.0,778.0,4.474395,3.0
237.0,57.0,3.7468362,5.0
500.0,1008.0,2.63977,2.0
1016.0,1000.0,1.8654227,2.0
1046.0,904.0,2.412819,3.0
