o,d,generated_flow,Actual_flow
2035.0,1412.0,1.9998732,2.0
207.0,1307.0,2.2328591,2.0
1611.0,1832.0,4.04954,4.0
578.0,1871.0,1.9483178,2.0
825.0,835.0,3.2965121,6.0
1858.0,1278.0,2.6056457,2.0
469.0,813.0,6.4442544,7.0
1562.0,1572.0,6.3453436,6.0
1046.0,1045.0,3.4803867,2.0
555.0,1508.0,1.977921,2.0
520.0,892.0,1.9914399,2.0
1572.0,5.0,6.1001024,7.0
1562.0,1825.0,3.1772232,8.0
844.0,1147.0,2.3822293,2.0
411.0,737.0,3.2004814,4.0
1139.0,469.0,4.056552,4.0
828.0,1152.0,3.1232088,3.0
1999.0,1807.0,2.261711,2.0
18.0,176.0,4.7575417,7.0
155.0,1319.0,2.9529133,3.0
1132.0,1953.0,2.6425858,4.0
127.0,139.0,2.6084633,2.0
433.0,1784.0,2.9652479,3.0
954.0,1880.0,2.4842005,3.0
574.0,555.0,2.186317,2.0
1261.0,991.0,3.6617956,2.0
435.0,61.0,2.027986,2.0
2011.0,1430.0,2.1922088,2.0
297.0,666.0,1.9450486,3.0
17.0,15.0,2.5835288,2.0
1008.0,1915.0,4.8542414,2.0
855.0,159.0,3.0593975,5.0
1611.0,557.0,3.0620513,3.0
2001.0,2019.0,2.1199403,2.0
491.0,206.0,4.032571,5.0
835.0,1610.0,2.8239627,2.0
1646.0,477.0,2.8802528,2.0
1043.0,1850.0,3.29486,4.0
2030.0,1897.0,2.4946156,2.0
176.0,17.0,2.6095805,2.0
1611.0,284.0,2.5515468,2.0
920.0,843.0,2.2017014,2.0
1899.0,927.0,1.9875445,2.0
1772.0,382.0,2.2562926,2.0
2010.0,1278.0,3.262626,2.0
245.0,155.0,2.5707269,5.0
1861.0,1254.0,3.0413506,2.0
194.0,1446.0,2.4883187,2.0
1878.0,1286.0,2.5605812,4.0
1838.0,1877.0,1.9535042,2.0
7.0,18.0,2.5217674,2.0
1807.0,1409.0,1.9337223,2.0
833.0,1133.0,3.0910068,2.0
1581.0,790.0,6.760995,13.0
518.0,1869.0,2.135271,3.0
7.0,1644.0,3.014696,3.0
441.0,1837.0,1.9809153,2.0
57.0,3.0,2.301498,4.0
1764.0,88.0,2.5321665,2.0
928.0,509.0,2.1040783,2.0
151.0,1180.0,2.6582613,4.0
1838.0,1607.0,4.4130316,2.0
1677.0,1062.0,2.290314,2.0
279.0,1576.0,2.4148707,2.0
57.0,1571.0,2.061662,2.0
2018.0,1847.0,2.598565,5.0
797.0,810.0,3.3939948,4.0
1167.0,809.0,3.051982,4.0
1825.0,273.0,2.2201371,2.0
1127.0,1968.0,2.70145,4.0
1820.0,525.0,2.3586085,2.0
1278.0,1925.0,2.9770508,4.0
1177.0,160.0,2.7468991,3.0
1600.0,1111.0,3.1936293,5.0
892.0,1255.0,2.294002,4.0
469.0,1170.0,3.4644117,2.0
700.0,2036.0,2.5150342,2.0
1968.0,1083.0,1.8916541,2.0
1058.0,558.0,1.9199953,2.0
1847.0,1191.0,2.200665,3.0
1838.0,1044.0,2.0661237,2.0
1789.0,1020.0,3.716685,2.0
1838.0,54.0,2.1209626,2.0
1045.0,1915.0,2.0232286,2.0
1941.0,1956.0,2.1977758,2.0
1066.0,2009.0,2.131579,2.0
1981.0,790.0,2.5257168,3.0
1603.0,1111.0,2.8076568,4.0
882.0,1858.0,2.4037013,2.0
797.0,284.0,3.4048204,3.0
193.0,2081.0,2.859074,2.0
1787.0,773.0,2.300012,3.0
892.0,890.0,3.0972946,2.0
906.0,958.0,1.9972917,2.0
1915.0,1747.0,3.2248726,3.0
773.0,473.0,2.200615,2.0
1167.0,1175.0,2.3893797,2.0
57.0,425.0,2.1596694,2.0
843.0,825.0,3.13005,5.0
1044.0,1807.0,4.683955,3.0
1119.0,732.0,1.8664716,2.0
676.0,1861.0,2.8807106,2.0
1010.0,2000.0,2.8864985,4.0
1861.0,1272.0,14.0312395,18.0
780.0,1892.0,3.2976842,2.0
1981.0,108.0,2.232934,2.0
871.0,1607.0,2.92033,2.0
191.0,1902.0,3.681357,4.0
1248.0,908.0,2.173916,2.0
1930.0,780.0,3.3037343,7.0
192.0,1355.0,2.0582247,2.0
555.0,587.0,2.0715218,2.0
402.0,1196.0,2.3254557,2.0
892.0,2032.0,2.154294,2.0
194.0,1264.0,2.0718079,2.0
1573.0,1666.0,3.2076678,2.0
1806.0,283.0,2.8081453,2.0
1562.0,284.0,4.8706274,3.0
240.0,135.0,2.3088706,4.0
1847.0,902.0,3.52548,2.0
1832.0,790.0,2.5178223,5.0
828.0,1.0,2.0081065,2.0
1254.0,361.0,2.1688733,2.0
585.0,596.0,1.9857049,2.0
905.0,2025.0,2.1664305,2.0
748.0,1848.0,1.8729758,2.0
1177.0,207.0,3.453491,2.0
1262.0,2024.0,2.288136,2.0
1562.0,1575.0,3.1308413,2.0
206.0,1130.0,5.305754,3.0
222.0,453.0,2.1934485,2.0
1893.0,1901.0,2.6049738,4.0
883.0,1858.0,4.981868,6.0
849.0,1581.0,2.5097268,3.0
1049.0,2006.0,2.5175672,2.0
1016.0,193.0,2.380278,3.0
1266.0,118.0,4.067712,2.0
892.0,891.0,3.5422416,3.0
1170.0,1953.0,3.8643694,4.0
206.0,77.0,3.6170268,2.0
1852.0,485.0,3.8695862,5.0
1862.0,1924.0,2.4538493,2.0
167.0,1844.0,1.9730263,2.0
1569.0,1571.0,3.4764123,4.0
808.0,833.0,2.702557,2.0
167.0,2025.0,2.323431,2.0
1998.0,892.0,2.5685477,3.0
140.0,1747.0,2.1360064,2.0
1018.0,1885.0,2.3049898,2.0
892.0,902.0,2.467769,2.0
1248.0,1018.0,2.3666701,2.0
774.0,905.0,1.9090025,2.0
364.0,106.0,2.666194,3.0
828.0,856.0,7.4403667,9.0
797.0,487.0,2.3655858,2.0
1568.0,1670.0,3.117896,3.0
769.0,1562.0,2.0469818,2.0
913.0,1249.0,2.3467827,2.0
222.0,909.0,1.9059228,2.0
732.0,165.0,1.8950435,2.0
1061.0,1062.0,2.5673723,2.0
1838.0,837.0,2.1168513,2.0
828.0,143.0,2.0194664,2.0
1666.0,1646.0,4.3121614,10.0
1167.0,469.0,3.6166635,3.0
1646.0,1793.0,2.127287,2.0
1043.0,898.0,2.591549,4.0
856.0,557.0,3.2849312,3.0
1838.0,362.0,2.0197842,3.0
1849.0,191.0,2.3077688,2.0
425.0,447.0,2.2971828,3.0
1930.0,193.0,3.4495554,8.0
774.0,506.0,2.9750147,3.0
1837.0,1981.0,2.9131248,3.0
797.0,789.0,2.861585,4.0
151.0,1224.0,3.5680802,8.0
1838.0,1832.0,4.355484,4.0
1801.0,301.0,1.8423641,2.0
1941.0,1949.0,2.3527372,4.0
2000.0,2014.0,2.2553923,3.0
1901.0,906.0,3.1238728,4.0
1850.0,1044.0,5.608669,5.0
2011.0,2020.0,2.6405814,3.0
112.0,809.0,3.9182143,3.0
1815.0,1580.0,2.234654,2.0
379.0,1772.0,2.1359606,2.0
193.0,2006.0,2.5325165,3.0
1747.0,1044.0,3.080255,6.0
856.0,1112.0,9.365219,6.0
1124.0,206.0,2.7999272,4.0
879.0,988.0,2.281672,2.0
1058.0,1593.0,2.1975179,2.0
122.0,791.0,3.746878,2.0
193.0,1783.0,9.230003,14.0
587.0,1133.0,2.5011473,2.0
1511.0,1539.0,2.1528585,2.0
2021.0,772.0,1.9133729,2.0
1608.0,1779.0,2.3475573,3.0
1696.0,57.0,3.654674,5.0
1872.0,222.0,3.0693102,2.0
2011.0,1012.0,3.198392,2.0
1655.0,401.0,2.0524306,3.0
1847.0,1938.0,1.9305212,2.0
954.0,883.0,20.998426,47.0
1134.0,122.0,2.1707053,2.0
1179.0,1789.0,2.693504,2.0
2009.0,2011.0,15.482017,10.0
1571.0,4.0,5.898962,5.0
469.0,1832.0,8.9857025,12.0
57.0,1981.0,2.342138,2.0
1779.0,57.0,2.8109682,2.0
1008.0,1925.0,3.0029256,3.0
1267.0,174.0,1.9121627,2.0
956.0,1286.0,4.2243195,2.0
856.0,159.0,5.3748655,12.0
656.0,664.0,2.036139,3.0
1850.0,1998.0,3.1512158,3.0
15.0,1328.0,2.6238172,2.0
597.0,1436.0,1.9946386,2.0
843.0,804.0,3.8762934,4.0
930.0,1715.0,2.333035,2.0
1164.0,845.0,2.71138,3.0
762.0,965.0,2.1700068,2.0
2011.0,940.0,4.4381614,2.0
1058.0,193.0,4.3564043,3.0
657.0,174.0,2.058854,2.0
1949.0,1958.0,2.5479865,2.0
1870.0,778.0,2.265993,2.0
955.0,954.0,4.288869,7.0
1177.0,150.0,2.0532618,2.0
676.0,1184.0,1.8890557,2.0
193.0,57.0,8.012842,32.0
1973.0,1832.0,4.3435655,6.0
1206.0,139.0,2.5839307,2.0
1892.0,1930.0,2.1962256,2.0
1838.0,1716.0,2.094999,2.0
859.0,857.0,2.9905806,3.0
1789.0,1011.0,1.9257994,2.0
207.0,342.0,2.2473114,2.0
1893.0,1878.0,5.138443,6.0
348.0,1259.0,2.211896,3.0
1680.0,1274.0,1.9037333,2.0
613.0,1872.0,2.0231519,2.0
931.0,614.0,1.960062,2.0
1130.0,1119.0,2.4051776,2.0
1748.0,2028.0,2.7257314,2.0
835.0,159.0,4.9237404,7.0
1260.0,998.0,1.914934,2.0
1815.0,1812.0,4.4746118,7.0
1750.0,1923.0,2.6523976,2.0
660.0,346.0,1.9615347,2.0
899.0,1984.0,2.300197,2.0
2055.0,1.0,1.8900067,2.0
66.0,5.0,2.0783749,2.0
207.0,110.0,2.7777023,3.0
4.0,780.0,2.286732,2.0
1058.0,1733.0,3.1738863,2.0
361.0,140.0,2.2545445,2.0
159.0,1160.0,2.9545023,2.0
206.0,397.0,2.1621675,2.0
1430.0,237.0,2.1923463,2.0
1742.0,1838.0,2.080077,2.0
2009.0,906.0,2.9396853,2.0
14.0,1664.0,3.8302684,2.0
1808.0,1016.0,1.9340656,2.0
509.0,1930.0,2.6303568,3.0
1883.0,885.0,2.1675572,2.0
584.0,16.0,1.9037822,2.0
147.0,1219.0,2.325735,2.0
176.0,503.0,2.8573513,2.0
1616.0,392.0,1.9787205,2.0
433.0,1902.0,2.285317,3.0
206.0,1838.0,3.4059842,3.0
500.0,57.0,3.1849315,3.0
1984.0,1880.0,2.482336,2.0
1835.0,140.0,2.5105202,2.0
1825.0,571.0,2.20079,2.0
1820.0,1872.0,2.4736297,3.0
664.0,660.0,2.485186,2.0
260.0,273.0,2.0389655,2.0
1224.0,1233.0,2.9073524,2.0
926.0,1771.0,1.8874466,2.0
1173.0,1956.0,8.702152,8.0
1008.0,954.0,3.3181624,3.0
1812.0,283.0,3.5558732,5.0
1133.0,112.0,2.0814488,2.0
1960.0,1959.0,3.2179809,4.0
1061.0,1003.0,2.8173008,3.0
813.0,204.0,2.6990814,5.0
206.0,1154.0,3.6276414,3.0
2036.0,994.0,2.6109498,2.0
1284.0,2011.0,2.3839283,2.0
994.0,1023.0,2.3191109,2.0
1893.0,741.0,2.307245,3.0
854.0,813.0,2.6893861,2.0
1257.0,1936.0,2.020893,2.0
485.0,506.0,2.201678,2.0
1960.0,1958.0,3.1733832,3.0
843.0,1647.0,2.2962563,2.0
939.0,1845.0,2.6305966,6.0
1211.0,1318.0,3.113388,2.0
1915.0,57.0,5.2995787,7.0
207.0,643.0,2.6914866,2.0
1261.0,917.0,2.7188685,2.0
1838.0,1825.0,3.7811372,3.0
120.0,1252.0,2.2194316,2.0
797.0,1805.0,2.6737814,2.0
5.0,1568.0,2.1726868,3.0
1953.0,843.0,3.6489365,2.0
1877.0,1783.0,3.4007728,4.0
585.0,1734.0,1.9427555,2.0
1859.0,1047.0,2.2541137,5.0
1812.0,1805.0,3.0653963,2.0
1309.0,96.0,2.1546612,3.0
492.0,1606.0,2.2440867,2.0
1960.0,1949.0,2.5595026,3.0
573.0,1794.0,2.036973,2.0
207.0,1156.0,3.9216342,3.0
883.0,2007.0,2.7951682,2.0
240.0,1235.0,3.023594,3.0
813.0,856.0,2.5273519,2.0
803.0,873.0,2.4270415,2.0
529.0,473.0,2.0531156,2.0
1177.0,1181.0,1.9881063,2.0
700.0,1230.0,1.9568448,3.0
724.0,1838.0,2.1456285,2.0
1061.0,780.0,2.436806,2.0
1027.0,1022.0,2.7804756,2.0
155.0,137.0,3.1883316,5.0
1666.0,1816.0,3.183957,5.0
129.0,1694.0,2.019589,2.0
1144.0,21.0,1.8641516,2.0
823.0,1611.0,2.3654423,2.0
240.0,1779.0,2.914543,4.0
813.0,159.0,4.0207205,9.0
894.0,2050.0,1.8376406,2.0
1611.0,832.0,2.8590531,2.0
1751.0,2004.0,2.326532,2.0
156.0,138.0,2.2778451,2.0
410.0,294.0,2.0382414,3.0
150.0,166.0,2.472445,3.0
883.0,1910.0,3.697175,2.0
198.0,57.0,2.3069816,2.0
1848.0,1747.0,3.2461975,3.0
1192.0,1225.0,2.970535,2.0
994.0,1789.0,2.7834644,2.0
1562.0,16.0,7.2763844,9.0
883.0,2028.0,4.318593,4.0
1642.0,57.0,2.1229486,2.0
2036.0,745.0,2.2555566,2.0
850.0,1316.0,2.173301,2.0
1669.0,0.0,3.0991764,4.0
364.0,357.0,3.1848078,2.0
450.0,1794.0,1.8909316,2.0
888.0,1749.0,4.441627,7.0
1133.0,1139.0,3.039002,4.0
850.0,283.0,4.016849,5.0
1952.0,203.0,2.0477762,2.0
15.0,273.0,1.987038,2.0
1871.0,1848.0,1.8982909,2.0
1591.0,1872.0,2.2563825,2.0
1172.0,203.0,2.0403643,2.0
94.0,563.0,1.8558222,2.0
361.0,292.0,3.3544002,3.0
700.0,194.0,2.5741773,3.0
808.0,1953.0,3.1398325,3.0
2000.0,1885.0,2.3426795,3.0
1838.0,1672.0,2.7846873,4.0
1834.0,1925.0,1.9755687,2.0
1259.0,1272.0,12.054752,8.0
801.0,1112.0,2.1123657,2.0
826.0,262.0,2.11865,2.0
1753.0,1413.0,1.8930128,2.0
1015.0,2017.0,2.2974763,2.0
1859.0,1885.0,2.065455,3.0
1947.0,1022.0,2.0099857,2.0
1286.0,1834.0,5.543991,4.0
896.0,169.0,2.4721727,2.0
1158.0,191.0,2.1178117,2.0
1958.0,1957.0,3.0896633,2.0
159.0,157.0,3.9311945,5.0
2009.0,1807.0,4.0212045,11.0
1825.0,62.0,2.0842834,2.0
1962.0,1960.0,2.4786878,2.0
433.0,454.0,2.5420356,2.0
412.0,1216.0,2.1046498,3.0
876.0,482.0,2.3436272,2.0
808.0,1981.0,3.020566,2.0
1150.0,114.0,2.5399017,3.0
1847.0,1862.0,4.3862133,4.0
1953.0,1134.0,7.401761,4.0
1670.0,1646.0,3.1997027,3.0
1924.0,1046.0,2.5924067,2.0
140.0,463.0,1.9372933,2.0
1296.0,1298.0,2.2907414,2.0
1593.0,610.0,2.284543,2.0
267.0,191.0,1.9860957,2.0
140.0,1065.0,2.802639,2.0
150.0,239.0,2.3986015,2.0
193.0,222.0,2.7176826,2.0
1812.0,794.0,2.7114027,4.0
1571.0,16.0,3.690318,3.0
45.0,1733.0,2.2223444,2.0
1646.0,2.0,2.3193827,2.0
701.0,1261.0,2.1873093,2.0
724.0,240.0,2.1269696,2.0
1121.0,145.0,3.7936795,3.0
1878.0,1897.0,2.3881602,2.0
1850.0,1995.0,2.5202162,2.0
1152.0,1140.0,2.5039663,2.0
1261.0,1909.0,2.0980217,2.0
411.0,1216.0,2.497895,2.0
1562.0,3.0,3.1261296,4.0
1191.0,663.0,1.8789425,2.0
700.0,753.0,2.0711813,2.0
915.0,1894.0,2.3884854,2.0
2036.0,921.0,2.365129,5.0
658.0,105.0,1.9203905,2.0
455.0,57.0,2.2500782,2.0
104.0,1757.0,2.1752539,2.0
512.0,578.0,2.2446136,3.0
1158.0,1978.0,2.7942426,3.0
573.0,1164.0,2.1595032,2.0
492.0,633.0,2.4003277,3.0
1278.0,1283.0,2.3414495,3.0
1214.0,1237.0,1.9362144,2.0
1010.0,1017.0,2.9237661,4.0
883.0,1845.0,7.9644213,16.0
1027.0,1906.0,2.7360358,3.0
2000.0,1901.0,2.8846924,2.0
854.0,557.0,2.6382227,2.0
1607.0,1121.0,3.0220633,4.0
1134.0,843.0,2.4199488,2.0
1982.0,1158.0,2.1626492,2.0
1061.0,1039.0,2.5727153,3.0
843.0,1117.0,2.2046676,3.0
193.0,1933.0,2.9874601,2.0
194.0,1370.0,4.6169863,7.0
1981.0,1515.0,1.9961329,2.0
1270.0,1271.0,3.973824,6.0
1195.0,1204.0,2.58926,2.0
1344.0,411.0,1.9811008,2.0
1771.0,10.0,2.231021,2.0
193.0,1355.0,4.697592,4.0
512.0,1820.0,3.2033608,6.0
1978.0,1569.0,3.42839,2.0
899.0,2011.0,2.4125414,3.0
2025.0,2042.0,2.161213,2.0
1863.0,1269.0,1.9380436,2.0
842.0,835.0,2.088771,2.0
204.0,1109.0,2.9615908,3.0
673.0,660.0,2.7432883,4.0
1862.0,1046.0,5.1205635,4.0
509.0,532.0,2.2249222,2.0
717.0,1868.0,2.373908,4.0
1893.0,1922.0,2.3433974,3.0
2025.0,1779.0,3.1649137,3.0
401.0,1617.0,2.5961385,3.0
2041.0,1899.0,3.0280879,3.0
903.0,1018.0,2.4596844,2.0
1127.0,1779.0,2.4866126,2.0
492.0,1130.0,3.8957908,3.0
1216.0,1200.0,2.0621302,2.0
1010.0,700.0,2.0598707,3.0
902.0,1861.0,2.90347,3.0
33.0,1204.0,1.8427048,2.0
1850.0,1993.0,2.6344082,3.0
145.0,166.0,4.2035275,5.0
145.0,836.0,1.9236753,2.0
698.0,1635.0,2.1305516,2.0
240.0,1150.0,2.1099987,2.0
159.0,851.0,2.4763954,2.0
1068.0,2009.0,2.26272,2.0
955.0,940.0,3.358556,3.0
1995.0,1850.0,2.4802222,2.0
1189.0,411.0,2.4248621,2.0
1769.0,633.0,2.1362524,2.0
1968.0,1131.0,2.6649687,2.0
149.0,115.0,2.0233164,2.0
1131.0,1121.0,2.583323,2.0
16.0,1919.0,2.2318263,2.0
1160.0,617.0,2.1889224,2.0
109.0,833.0,2.9491136,5.0
782.0,1998.0,2.0075598,2.0
518.0,424.0,2.1397316,3.0
491.0,1954.0,2.46352,2.0
1862.0,1259.0,6.3903923,11.0
1838.0,1133.0,4.6955276,2.0
12.0,1562.0,2.3578677,3.0
1562.0,1852.0,5.8220387,12.0
492.0,843.0,4.283294,3.0
377.0,1654.0,2.2915215,2.0
1018.0,920.0,2.7175834,4.0
1825.0,194.0,2.691472,2.0
207.0,113.0,3.8806813,2.0
847.0,1158.0,2.2777333,2.0
1008.0,1371.0,2.302878,2.0
956.0,1807.0,3.3626916,5.0
829.0,469.0,4.762561,4.0
480.0,1164.0,2.418933,3.0
1591.0,573.0,1.9424071,2.0
1611.0,877.0,2.1657126,2.0
1966.0,1121.0,2.3939261,3.0
2025.0,921.0,2.3920486,4.0
155.0,343.0,2.8781886,2.0
1852.0,1981.0,3.8491595,4.0
828.0,1133.0,19.592703,31.0
1318.0,1214.0,2.2524137,3.0
410.0,1654.0,2.039353,2.0
1261.0,54.0,2.047867,2.0
1562.0,573.0,2.2904856,4.0
20.0,540.0,1.8776217,2.0
1109.0,109.0,3.9106174,7.0
1133.0,1779.0,4.2469873,2.0
477.0,6.0,4.869825,6.0
477.0,1571.0,2.6315439,2.0
1109.0,851.0,2.325962,2.0
1820.0,1447.0,1.9181106,2.0
57.0,909.0,2.2825637,2.0
841.0,1953.0,2.3956504,2.0
1779.0,1773.0,1.93946,2.0
956.0,908.0,2.2493322,2.0
96.0,206.0,2.1393685,2.0
1647.0,1562.0,4.0533624,5.0
1982.0,1973.0,2.5212338,2.0
1608.0,1133.0,2.3255222,2.0
1834.0,883.0,3.592954,6.0
12.0,14.0,3.182125,2.0
469.0,1165.0,2.8952,2.0
1696.0,193.0,7.3083806,9.0
1877.0,1994.0,2.210018,2.0
1145.0,843.0,2.2537913,2.0
1026.0,1025.0,2.4172785,2.0
7.0,1572.0,24.221153,18.0
1160.0,1133.0,4.9953566,11.0
203.0,158.0,2.3746066,3.0
1838.0,1788.0,2.2289937,3.0
1607.0,1150.0,3.2257688,3.0
401.0,411.0,2.8417544,5.0
194.0,233.0,3.7322767,2.0
1204.0,1211.0,3.2007806,3.0
797.0,1837.0,2.8357146,2.0
1133.0,797.0,4.177396,4.0
89.0,1757.0,3.3911266,3.0
843.0,1947.0,2.219359,2.0
954.0,2002.0,2.3580825,2.0
1010.0,960.0,2.2473397,2.0
456.0,132.0,2.9445605,2.0
659.0,144.0,2.2049952,2.0
1170.0,835.0,2.7236657,2.0
1820.0,529.0,3.3680835,2.0
145.0,137.0,3.245679,3.0
111.0,1177.0,2.280504,4.0
732.0,360.0,2.2173462,2.0
237.0,786.0,2.046361,2.0
1847.0,1893.0,4.1374907,3.0
1010.0,892.0,3.771522,4.0
733.0,673.0,2.373842,2.0
1825.0,1562.0,3.3615384,4.0
1849.0,1915.0,2.896761,3.0
1789.0,1894.0,2.273529,2.0
2026.0,1893.0,2.4784765,3.0
1892.0,1784.0,3.1717577,3.0
1838.0,1978.0,2.5163114,3.0
321.0,1968.0,2.0211453,3.0
2008.0,1751.0,2.3046632,2.0
433.0,438.0,6.1641035,3.0
207.0,1119.0,5.2891607,8.0
1133.0,860.0,2.3848019,4.0
222.0,437.0,2.3908696,2.0
828.0,805.0,3.7392378,5.0
1820.0,1318.0,1.9128335,2.0
1562.0,1854.0,3.7122495,2.0
492.0,1175.0,2.3573227,4.0
1278.0,1047.0,2.5783606,3.0
4.0,1917.0,2.2860074,2.0
203.0,303.0,1.9768019,2.0
1858.0,1850.0,2.7632174,2.0
150.0,151.0,3.5049577,4.0
1291.0,361.0,2.5164583,2.0
194.0,1445.0,4.78368,6.0
1847.0,1749.0,4.8744926,2.0
1121.0,1131.0,3.233309,2.0
1192.0,132.0,3.886722,5.0
469.0,1147.0,5.3372912,3.0
805.0,1942.0,2.0638123,3.0
16.0,1647.0,4.142359,3.0
824.0,843.0,2.3049297,2.0
2011.0,1779.0,3.2253566,4.0
1259.0,903.0,5.9082747,7.0
1945.0,850.0,2.6217813,2.0
151.0,1205.0,2.2244315,2.0
1953.0,838.0,2.5594192,5.0
17.0,1920.0,2.3236537,2.0
835.0,1962.0,2.060803,2.0
529.0,1320.0,2.1123457,2.0
166.0,128.0,3.9632955,4.0
411.0,738.0,2.6804056,2.0
1789.0,991.0,5.155275,8.0
529.0,520.0,3.1004188,4.0
993.0,994.0,2.4736433,4.0
1837.0,280.0,2.5540438,2.0
2000.0,2001.0,2.878137,2.0
1984.0,2011.0,3.1766095,3.0
552.0,272.0,1.9435748,2.0
2058.0,1027.0,2.5097387,2.0
1129.0,1114.0,2.2227666,2.0
835.0,1149.0,2.4458334,3.0
14.0,1562.0,6.958208,11.0
198.0,22.0,2.2067769,2.0
774.0,17.0,2.0748703,2.0
813.0,1164.0,2.2534814,2.0
360.0,1019.0,1.8691635,2.0
1847.0,1259.0,9.002447,7.0
797.0,820.0,2.4122522,4.0
835.0,93.0,2.6985776,5.0
76.0,1124.0,3.998971,6.0
1568.0,15.0,5.1765323,5.0
2011.0,2053.0,3.1568017,2.0
167.0,673.0,2.1304457,2.0
1878.0,1266.0,1.993739,2.0
916.0,1261.0,2.83113,3.0
487.0,176.0,2.8730526,5.0
2000.0,1010.0,2.9782114,3.0
4.0,1666.0,4.2274857,6.0
13.0,7.0,5.5213604,5.0
129.0,456.0,2.51607,3.0
1302.0,1224.0,2.0988693,2.0
2009.0,1754.0,2.544878,3.0
176.0,1670.0,3.1023877,3.0
7.0,1920.0,2.4010453,3.0
1758.0,1668.0,1.8980185,2.0
664.0,1233.0,1.9040283,2.0
1134.0,1109.0,7.589794,6.0
150.0,1204.0,3.155045,2.0
826.0,1158.0,3.3926368,6.0
1160.0,1134.0,3.5552325,2.0
673.0,1230.0,2.7116702,2.0
770.0,573.0,2.3107123,2.0
89.0,99.0,2.7152257,2.0
1794.0,1646.0,3.408225,2.0
1284.0,1276.0,2.0771372,2.0
841.0,1838.0,2.4280968,2.0
1571.0,1920.0,2.7606697,2.0
320.0,1864.0,2.281085,2.0
207.0,868.0,2.4553955,2.0
814.0,813.0,2.6479483,4.0
14.0,1794.0,3.219678,2.0
1692.0,1493.0,1.942857,2.0
956.0,1248.0,2.2800388,3.0
451.0,191.0,2.2152586,2.0
924.0,1404.0,1.9498084,2.0
1043.0,1008.0,7.5981245,12.0
401.0,377.0,2.6924996,3.0
1636.0,1755.0,2.2715983,2.0
923.0,1249.0,1.8841501,2.0
194.0,1426.0,2.3809323,4.0
132.0,1183.0,3.7709138,2.0
2019.0,2025.0,2.8463278,4.0
1699.0,1560.0,1.9065474,2.0
1412.0,1909.0,2.126018,2.0
883.0,909.0,3.5158954,2.0
955.0,2011.0,3.558206,2.0
830.0,620.0,1.9191887,2.0
1772.0,361.0,2.0044336,2.0
793.0,132.0,2.0844178,2.0
155.0,145.0,5.467431,11.0
402.0,150.0,2.5698614,2.0
844.0,1144.0,2.1347709,2.0
1014.0,999.0,1.9291699,2.0
438.0,1872.0,2.255282,2.0
954.0,1269.0,2.161273,2.0
1188.0,1224.0,3.4414039,2.0
849.0,108.0,4.091051,2.0
1893.0,167.0,3.2953355,3.0
1271.0,1834.0,4.9590964,3.0
492.0,207.0,9.663492,21.0
2055.0,176.0,4.4660273,7.0
1897.0,1847.0,3.516377,2.0
892.0,1260.0,2.7149138,2.0
297.0,89.0,2.6233232,2.0
140.0,1045.0,2.333208,2.0
2047.0,2052.0,2.3465967,2.0
68.0,1965.0,1.8845837,2.0
469.0,157.0,3.656633,2.0
1832.0,283.0,4.0692234,2.0
1170.0,1111.0,2.710599,2.0
1160.0,204.0,3.3690867,3.0
1294.0,81.0,2.0456033,2.0
1308.0,364.0,2.7330685,3.0
2011.0,907.0,2.8266544,2.0
110.0,1124.0,2.4448786,2.0
1889.0,1872.0,2.1403902,2.0
1893.0,1121.0,2.0142946,2.0
885.0,64.0,1.8911436,2.0
1167.0,1149.0,1.9289899,2.0
1753.0,1749.0,3.1593897,3.0
1849.0,1044.0,3.1631272,3.0
89.0,411.0,2.693916,5.0
1861.0,674.0,2.3686137,2.0
1445.0,1444.0,2.2627435,2.0
1018.0,1670.0,1.7316227,2.0
883.0,2025.0,6.307087,3.0
1008.0,999.0,4.998432,2.0
773.0,1779.0,2.1725514,2.0
1738.0,555.0,2.3516386,4.0
193.0,1882.0,2.0507736,2.0
843.0,158.0,3.248866,4.0
844.0,578.0,2.067406,3.0
1164.0,280.0,2.5055726,2.0
1146.0,1961.0,2.9114304,4.0
1175.0,150.0,1.991314,2.0
28.0,1061.0,2.1616561,2.0
1259.0,1893.0,3.6968708,9.0
1336.0,1444.0,2.2404733,2.0
844.0,1150.0,2.2817802,2.0
198.0,1039.0,2.4462018,3.0
2011.0,194.0,5.8844833,5.0
364.0,1864.0,2.3620625,2.0
1568.0,12.0,3.1727452,2.0
194.0,1930.0,2.5311766,3.0
1562.0,498.0,3.7539158,4.0
2011.0,742.0,2.0792823,2.0
1568.0,1316.0,5.5582223,3.0
89.0,1759.0,2.3364935,3.0
1923.0,1861.0,4.5940404,2.0
1018.0,2035.0,2.9138246,6.0
1847.0,2011.0,3.8750155,4.0
1838.0,1272.0,2.1701534,2.0
1018.0,1894.0,2.9369092,6.0
112.0,206.0,6.367277,7.0
826.0,1811.0,2.273074,2.0
836.0,856.0,2.3790812,2.0
1139.0,797.0,2.8617005,4.0
927.0,395.0,1.8637965,2.0
692.0,915.0,2.1662724,2.0
810.0,812.0,2.2916036,2.0
665.0,360.0,2.3847313,2.0
489.0,477.0,1.9366479,2.0
1889.0,778.0,3.585038,3.0
237.0,57.0,3.922412,5.0
500.0,1008.0,2.5516412,2.0
1016.0,1000.0,1.8951344,2.0
